company_id,company_name_en,company_name_zh,world500_rank,scope_en,basis_en,boundary_en,value_mtco2e,evidence_page,source_file,source_path,missing_emission_factor_application,missing_gwp_version_fact,missing_energy_consumption_fact,missing_economic_instrument_fact,required_action_zh,reviewer_factor_id,reviewer_gwp_version,reviewer_energy_record_id,reviewer_economic_instrument_id,reviewer_note_zh
r310_vodafonegroup,VODAFONE GROUP,沃达丰集团,310,Scope 1,,,0.26,38,Vodafone 2025 Annual Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Vodafone 2025 Annual Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r310_vodafonegroup,VODAFONE GROUP,沃达丰集团,310,Scope 2,Location-Based,,2.17,38,Vodafone 2025 Annual Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Vodafone 2025 Annual Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r310_vodafonegroup,VODAFONE GROUP,沃达丰集团,310,Scope 2,Market-Based,,0.01,38,Vodafone 2025 Annual Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Vodafone 2025 Annual Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r310_vodafonegroup,VODAFONE GROUP,沃达丰集团,310,Scope 3,,,6.61,38,Vodafone 2025 Annual Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Vodafone 2025 Annual Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r313_exor集团,EXOR,EXOR,313,Scope 1,,,7e-06,7,EXOR GROUP Sustainability Report 2023.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\EXOR GROUP Sustainability Report 2023.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r315_unicreditgroup,UNICREDIT GROUP,联合信贷集团,315,Scope 1,,,0.024412,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r315_unicreditgroup,UNICREDIT GROUP,联合信贷集团,315,Scope 2,Location-Based,,0.10083,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r315_unicreditgroup,UNICREDIT GROUP,联合信贷集团,315,Scope 2,Market-Based,,0.016702,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r315_unicreditgroup,UNICREDIT GROUP,联合信贷集团,315,Scope 3,,,97.473496,271,2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-UNICREDIT GROUP-Annual-Reports-and-Accounts.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r316_energiebadenwürttemberg,ENERGIE BADEN-WÜRTTEMBERG,巴登-符腾堡州能源公司,316,Scope 3,,,0.002023,107,,,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r317_tokyoelectricpower,TOKYO ELECTRIC POWER,东京电力公司,317,Scope 1,,,0.011,100,TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r317_tokyoelectricpower,TOKYO ELECTRIC POWER,东京电力公司,317,Scope 2,Market-Based,,0.446,102,TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r320_orange公司,Orange,Orange,320,Scope 3,,,5.361,3,ORANGE rapport annuel 2024-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ORANGE rapport annuel 2024-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r322_ingkagroup,INGKA GROUP,英格卡集团,322,Scope 2,Market-Based,,1.801493,118,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r322_ingkagroup,INGKA GROUP,英格卡集团,322,Scope 3,,,4.9999999999999996e-06,122,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r327_talanx公司,Talanx,Talanx,327,Scope 1,,,0.012627,32,Talanx_Nachhaltigkeitsbericht_2023_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Talanx_Nachhaltigkeitsbericht_2023_en.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r327_talanx公司,Talanx,Talanx,327,Scope 2,Market-Based,,0.012627,32,Talanx_Nachhaltigkeitsbericht_2023_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Talanx_Nachhaltigkeitsbericht_2023_en.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r327_talanx公司,Talanx,Talanx,327,Scope 3,,,0.012627,32,Talanx_Nachhaltigkeitsbericht_2023_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Talanx_Nachhaltigkeitsbericht_2023_en.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r329_astrazeneca,ASTRAZENECA,阿斯利康,329,Scope 1,,,0.024595,235,AstraZeneca_AR_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AstraZeneca_AR_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r329_astrazeneca,ASTRAZENECA,阿斯利康,329,Scope 2,Market-Based,,0.022195,235,AstraZeneca_AR_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AstraZeneca_AR_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r333_tiaa,TIAA,美国教师退休基金会,333,Scope 1,,,2e-06,34,TIAA climate_report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\TIAA climate_report_2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r344_continental,CONTINENTAL,德国大陆集团,344,Scope 2,Market-Based,,1.424774,142,CONTINENTAL annual-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\CONTINENTAL annual-report-2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r344_continental,CONTINENTAL,德国大陆集团,344,Scope 3,,,0.0020239999999999998,145,CONTINENTAL annual-report-2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\CONTINENTAL annual-report-2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r345_raízen公司,Raízen,Raízen,345,Scope 1,,,3.17950682,32,item-1338-raizen-rs24-25-en-d11.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\item-1338-raizen-rs24-25-en-d11.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r345_raízen公司,Raízen,Raízen,345,Scope 2,Market-Based,,0.01127042,32,item-1338-raizen-rs24-25-en-d11.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\item-1338-raizen-rs24-25-en-d11.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r345_raízen公司,Raízen,Raízen,345,Scope 3,,,13.08621082,32,item-1338-raizen-rs24-25-en-d11.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\item-1338-raizen-rs24-25-en-d11.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r346_dow,DOW,陶氏公司,346,Scope 1,,,0.0020239999999999998,117,DOW-2024-progress-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\DOW-2024-progress-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r349_fomentoeconómicomexicano公司,Fomento Económico Mexicano,Fomento Económico Mexicano,349,Scope 1,,,1.003012,142,FEMSA_2024_Annual_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\FEMSA_2024_Annual_Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r349_fomentoeconómicomexicano公司,Fomento Económico Mexicano,Fomento Económico Mexicano,349,Scope 2,Market-Based,,0.44461799999999996,150,FEMSA_2024_Annual_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\FEMSA_2024_Annual_Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r350_telefónica,TELEFÓNICA,西班牙电话公司,350,Scope 1,,,0.122874,206,2024TELEFÓNICA consolidated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024TELEFÓNICA consolidated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r350_telefónica,TELEFÓNICA,西班牙电话公司,350,Scope 2,Location-Based,,0.939452,206,2024TELEFÓNICA consolidated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024TELEFÓNICA consolidated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r350_telefónica,TELEFÓNICA,西班牙电话公司,350,Scope 2,Market-Based,,0.152327,206,2024TELEFÓNICA consolidated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024TELEFÓNICA consolidated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r350_telefónica,TELEFÓNICA,西班牙电话公司,350,Scope 3,,,1.962411,206,2024TELEFÓNICA consolidated-management-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024TELEFÓNICA consolidated-management-report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r352_bestbuy,BEST BUY,百思买,352,Scope 1,,,0.185561,59,BestBuy-CRS-Report-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BestBuy-CRS-Report-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r352_bestbuy,BEST BUY,百思买,352,Scope 2,Location-Based,,0.245443,59,BestBuy-CRS-Report-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BestBuy-CRS-Report-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r352_bestbuy,BEST BUY,百思买,352,Scope 2,Market-Based,,0.082445,59,BestBuy-CRS-Report-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BestBuy-CRS-Report-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r352_bestbuy,BEST BUY,百思买,352,Scope 3,,,15.732438,59,BestBuy-CRS-Report-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BestBuy-CRS-Report-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r356_thermofisherscientific,THERMO FISHER SCIENTIFIC,赛默飞世尔科技公司,356,Scope 1,,,0.331463,65,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r357_magnainternational,MAGNA INTERNATIONAL,麦格纳国际,357,Scope 1,,,0.43626699999999996,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\101227_magna_sustainabilityreport_fy2024_final_cda.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r357_magnainternational,MAGNA INTERNATIONAL,麦格纳国际,357,Scope 2,,,1.0897299999999999,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\101227_magna_sustainabilityreport_fy2024_final_cda.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r357_magnainternational,MAGNA INTERNATIONAL,麦格纳国际,357,Scope 3,,,58.655440999999996,99,101227_magna_sustainabilityreport_fy2024_final_cda.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\101227_magna_sustainabilityreport_fy2024_final_cda.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r365_travelers公司,Travelers,Travelers,365,Scope 1,,,0.019069,78,Travelers_SustainabilityReport2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Travelers_SustainabilityReport2024.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r366_warnerbrosdiscovery,WARNER BROS. DISCOVERY,华纳兄弟探索公司,366,Scope 3,,,1.4352,25,WARNER BROS. DISCOVERY_2024_impact_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\WARNER BROS. DISCOVERY_2024_impact_report.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r369_jsainsbury,J. SAINSBURY,森宝利公司,369,Scope 3,,,25.652904,35,sainsburys-plan-for-better-report-2024-25.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\sainsburys-plan-for-better-report-2024-25.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r374_lufthansagroup,LUFTHANSA GROUP,汉莎集团,374,Scope 1,,,0.001,163,LH-AR-2024-e.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\LH-AR-2024-e.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r374_lufthansagroup,LUFTHANSA GROUP,汉莎集团,374,Scope 2,,,0.001,163,LH-AR-2024-e.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\LH-AR-2024-e.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r376_abbottlaboratories,ABBOTT LABORATORIES,雅培公司,376,Scope 1,,,0.002023,13,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Abbott-2024-Global-Sustainability-Report-June-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r376_abbottlaboratories,ABBOTT LABORATORIES,雅培公司,376,Scope 2,Market-Based,,0.024999999999999998,47,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Abbott-2024-Global-Sustainability-Report-June-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r376_abbottlaboratories,ABBOTT LABORATORIES,雅培公司,376,Scope 3,,,0.001,57,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Abbott-2024-Global-Sustainability-Report-June-2025.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r387_schneiderelectric,SCHNEIDER ELECTRIC,施耐德电气,387,Scope 1,,,0.10636,44,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
r392_coop集团,Coop,Coop,392,Scope 1,,,0.203296,78,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,yes,yes,yes,yes,补 EmissionFactor 引用、GWP 版本、能耗活动数据、经济工具/成本侧事实；没有披露时标注未披露，不得推断。,,,,,
